"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
4,2698600,"v_mul_lo_u32 v6, v4, s15",0,0,0,0,""
4,2698608,"v_mul_hi_u32 v7, s19, v4",0,0,0,0,""
4,2698616,"v_sub_u32_e32 v3, v3, v6",0,0,0,0,""
4,2698620,"v_add_u32_e32 v6, v4, v7",0,0,0,0,""
4,2698624,"v_mul_lo_u32 v5, v2, s5",0,0,0,0,""
4,2698632,"v_mul_lo_u32 v2, v2, s4",0,0,0,0,""
4,2698640,"v_mul_lo_u32 v7, v3, s7",0,0,0,0,""
4,2698648,"v_mul_lo_u32 v3, v3, s6",0,0,0,0,""
4,2698656,"v_lshrrev_b32_e32 v6, s24, v6",0,0,0,0,""
4,2698660,"v_add3_u32 v0, v2, v0, v3",0,0,0,0,""
4,2698668,"v_mul_lo_u32 v2, v6, s18",0,0,0,0,""
4,2698676,"v_mul_hi_u32 v3, s26, v6",0,0,0,0,""
4,2698684,"v_sub_u32_e32 v2, v4, v2",0,0,0,0,""
4,2698688,"v_add_u32_e32 v3, v6, v3",0,0,0,0,""
4,2698692,"v_add3_u32 v1, v5, v1, v7",0,0,0,0,""
4,2698700,"v_mul_lo_u32 v4, v2, s8",0,0,0,0,""
4,2698708,"v_mul_lo_u32 v5, v2, s9",0,0,0,0,""
4,2698716,"v_lshrrev_b32_e32 v2, s27, v3",0,0,0,0,""
4,2698720,"s_add_i32 s37, s37, 4",0,0,0,0,""
4,2698724,"v_mul_lo_u32 v3, v2, s25",0,0,0,0,""
4,2698732,"s_add_u32 s40, s40, 32",0,0,0,0,""
4,2698736,"v_sub_u32_e32 v3, v6, v3",0,0,0,0,""
4,2698740,"s_addc_u32 s41, s41, 0",0,0,0,0,""
4,2698744,"v_mul_lo_u32 v6, v3, s10",0,0,0,0,""
4,2698752,"v_mul_lo_u32 v3, v3, s11",0,0,0,0,""
4,2698760,"s_cmp_lg_u32 s36, s37",0,0,0,0,""
4,2698764,"v_add3_u32 v1, v5, v1, v3",0,0,0,0,""
4,2698772,"v_add3_u32 v0, v4, v0, v6",0,0,0,0,""
4,2698780,"s_cbranch_scc1 65470",0,0,0,0,""
4,2698784,"s_and_b32 s8, s44, 3",0,0,0,0,""
4,2698788,"s_cmp_eq_u32 s8, 0",0,0,0,0,""
4,2698792,"s_cbranch_scc0 7",0,0,0,0,""
4,2698796,"s_branch 43",0,0,0,0,""
4,2698800,"s_mov_b32 s37, s36",0,0,0,0,""
4,2698804,"v_mov_b64_e32 v[0:1], s[36:37]",0,0,0,0,""
4,2698808,"v_mov_b32_e32 v2, v28",0,0,0,0,""
4,2698812,"s_and_b32 s8, s44, 3",0,0,0,0,""
4,2698816,"s_cmp_eq_u32 s8, 0",0,0,0,0,""
4,2698820,"s_cbranch_scc1 37",0,0,0,0,""
4,2698824,"s_lshl_b32 s4, s36, 3",0,0,0,0,""
4,2698828,"s_add_u32 s4, s4, s0",0,0,0,0,""
4,2698832,"s_addc_u32 s5, s1, 0",0,0,0,0,""
4,2698836,"s_add_u32 s4, s4, 0xc4",0,0,0,0,""
4,2698844,"s_addc_u32 s5, s5, 0",0,0,0,0,""
4,2698848,"s_mul_i32 s6, s36, 12",0,0,0,0,""
4,2698852,"s_add_u32 s6, s0, s6",0,0,0,0,""
4,2698856,"s_addc_u32 s7, s1, 0",0,0,0,0,""
4,2698860,"s_load_dwordx2 s[10:11], s[6:7], 0x4",0,0,0,0,""
4,2698868,"s_load_dword s9, s[6:7], 0xc",0,0,0,0,""
4,2698876,"s_load_dwordx2 s[12:13], s[4:5], 0x0",0,0,0,0,""
4,2698884,"v_mov_b32_e32 v4, v1",0,0,0,0,""
4,2698888,"s_add_u32 s6, s6, 12",0,0,0,0,""
4,2698892,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
4,2698896,"v_mul_hi_u32 v1, s11, v2",0,0,0,0,""
4,2698904,"v_add_u32_e32 v1, v2, v1",0,0,0,0,""
4,2698908,"v_lshrrev_b32_e32 v1, s9, v1",0,0,0,0,""
4,2698912,"s_addc_u32 s7, s7, 0",0,0,0,0,""
4,2698916,"v_mul_lo_u32 v3, v1, s10",0,0,0,0,""
4,2698924,"s_add_u32 s4, s4, 8",0,0,0,0,""
4,2698928,"v_sub_u32_e32 v3, v2, v3",0,0,0,0,""
4,2698932,"s_addc_u32 s5, s5, 0",0,0,0,0,""
4,2698936,"s_add_i32 s8, s8, -1",0,0,0,0,""
4,2698940,"v_mov_b32_e32 v2, v1",0,0,0,0,""
4,2698944,"v_mad_u64_u32 v[4:5], s[10:11], v3, s13, v[4:5]",0,0,0,0,""
4,2698952,"v_mad_u64_u32 v[0:1], s[10:11], v3, s12, v[0:1]",0,0,0,0,""
4,2698960,"s_cmp_lg_u32 s8, 0",0,0,0,0,""
4,2698964,"v_mov_b32_e32 v1, v4",0,0,0,0,""
4,2698968,"s_cbranch_scc1 65508",0,0,0,0,""
4,2698972,"v_mov_b32_e32 v3, 0",0,0,0,0,""
4,2698976,"v_mov_b32_e32 v2, v0",0,0,0,0,""
4,2698980,"v_mov_b32_e32 v0, v1",0,0,0,0,""
4,2698984,"v_mov_b32_e32 v1, v3",0,0,0,0,""
4,2698988,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
4,2698992,"v_lshl_add_u64 v[0:1], s[22:23], 0, v[0:1]",0,0,0,0,""
4,2699000,"global_load_ushort v4, v[0:1], off",0,0,0,0,""
4,2699008,"v_lshl_add_u64 v[0:1], s[20:21], 0, v[2:3]",0,0,0,0,""
4,2699016,"v_add_u32_e32 v28, 0x80, v28",0,0,0,0,""
4,2699024,"s_waitcnt vmcnt(0)",0,0,0,0,""
4,2699028,"global_store_short v[0:1], v4, off",0,0,0,0,""
4,2699036,"s_or_b64 exec, exec, s[34:35]",0,0,0,0,""
4,2699040,"v_cmp_gt_i32_e32 vcc, s42, v28",0,0,0,0,""
4,2699044,"s_and_saveexec_b64 s[34:35], vcc",0,0,0,0,""
4,2699048,"s_cbranch_execz 65363",0,0,0,0,""
4,2699052,"v_mov_b64_e32 v[2:3], 0",0,0,0,0,""
4,2699056,"s_andn2_b64 vcc, exec, s[28:29]",0,0,0,0,""
4,2699060,"v_mov_b64_e32 v[0:1], v[2:3]",0,0,0,0,""
4,2699064,"s_cbranch_vccnz 128",0,0,0,0,""
4,2699068,"s_add_i32 s44, s43, 1",0,0,0,0,""
4,2699072,"s_mov_b32 s36, 0",0,0,0,0,""
4,2699076,"s_cmp_lt_u32 s33, 4",0,0,0,0,""
4,2699080,"s_cbranch_scc1 77",0,0,0,0,""
4,2699084,"s_and_b32 s36, s44, 28",0,0,0,0,""
4,2699088,"s_mov_b32 s37, 0",0,0,0,0,""
4,2699092,"v_mov_b32_e32 v0, 0",0,0,0,0,""
4,2699096,"s_mov_b64 s[38:39], s[0:1]",0,0,0,0,""
4,2699100,"s_mov_b64 s[40:41], s[30:31]",0,0,0,0,""
4,2699104,"v_mov_b32_e32 v2, v28",0,0,0,0,""
4,2699108,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,2699112,"s_load_dwordx8 s[12:19], s[38:39], 0x4",0,0,0,0,""
4,2699120,"s_load_dwordx4 s[24:27], s[38:39], 0x24",0,0,0,0,""
4,2699128,"s_load_dwordx8 s[4:11], s[40:41], 0x0",0,0,0,0,""
4,2699136,"s_add_u32 s38, s38, 48",0,0,0,0,""
4,2699140,"s_addc_u32 s39, s39, 0",0,0,0,0,""
4,2699144,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
4,2699148,"v_mul_hi_u32 v3, s13, v2",0,0,0,0,""
4,2699156,"v_add_u32_e32 v3, v2, v3",0,0,0,0,""
4,2699160,"v_lshrrev_b32_e32 v3, s14, v3",0,0,0,0,""
4,2699164,"v_mul_lo_u32 v4, v3, s12",0,0,0,0,""
4,2699172,"v_mul_hi_u32 v5, s16, v3",0,0,0,0,""
4,2699180,"v_sub_u32_e32 v2, v2, v4",0,0,0,0,""
4,2699184,"v_add_u32_e32 v4, v3, v5",0,0,0,0,""
4,2699188,"v_lshrrev_b32_e32 v4, s17, v4",0,0,0,0,""
4,2699192,"v_mul_lo_u32 v6, v4, s15",0,0,0,0,""
4,2699200,"v_mul_hi_u32 v7, s19, v4",0,0,0,0,""
4,2699208,"v_sub_u32_e32 v3, v3, v6",0,0,0,0,""
4,2699212,"v_add_u32_e32 v6, v4, v7",0,0,0,0,""
4,2699216,"v_mul_lo_u32 v5, v2, s5",0,0,0,0,""
4,2699224,"v_mul_lo_u32 v2, v2, s4",0,0,0,0,""
4,2699232,"v_mul_lo_u32 v7, v3, s7",0,0,0,0,""
4,2699240,"v_mul_lo_u32 v3, v3, s6",0,0,0,0,""
4,2699248,"v_lshrrev_b32_e32 v6, s24, v6",0,0,0,0,""
4,2699252,"v_add3_u32 v0, v2, v0, v3",0,0,0,0,""
4,2699260,"v_mul_lo_u32 v2, v6, s18",0,0,0,0,""
4,2699268,"v_mul_hi_u32 v3, s26, v6",0,0,0,0,""
4,2699276,"v_sub_u32_e32 v2, v4, v2",0,0,0,0,""
4,2699280,"v_add_u32_e32 v3, v6, v3",0,0,0,0,""
4,2699284,"v_add3_u32 v1, v5, v1, v7",0,0,0,0,""
4,2699292,"v_mul_lo_u32 v4, v2, s8",0,0,0,0,""
4,2699300,"v_mul_lo_u32 v5, v2, s9",0,0,0,0,""
4,2699308,"v_lshrrev_b32_e32 v2, s27, v3",0,0,0,0,""
4,2699312,"s_add_i32 s37, s37, 4",0,0,0,0,""
4,2699316,"v_mul_lo_u32 v3, v2, s25",0,0,0,0,""
4,2699324,"s_add_u32 s40, s40, 32",0,0,0,0,""
4,2699328,"v_sub_u32_e32 v3, v6, v3",0,0,0,0,""
4,2699332,"s_addc_u32 s41, s41, 0",0,0,0,0,""
4,2699336,"v_mul_lo_u32 v6, v3, s10",0,0,0,0,""
4,2699344,"v_mul_lo_u32 v3, v3, s11",0,0,0,0,""
4,2699352,"s_cmp_lg_u32 s36, s37",0,0,0,0,""
4,2699356,"v_add3_u32 v1, v5, v1, v3",0,0,0,0,""
4,2699364,"v_add3_u32 v0, v4, v0, v6",0,0,0,0,""
4,2699372,"s_cbranch_scc1 65470",0,0,0,0,""
4,2699376,"s_and_b32 s8, s44, 3",0,0,0,0,""
4,2699380,"s_cmp_eq_u32 s8, 0",0,0,0,0,""
4,2699384,"s_cbranch_scc0 7",0,0,0,0,""
4,2699388,"s_branch 43",0,0,0,0,""
4,2699392,"s_mov_b32 s37, s36",0,0,0,0,""
4,2699396,"v_mov_b64_e32 v[0:1], s[36:37]",0,0,0,0,""
4,2699400,"v_mov_b32_e32 v2, v28",0,0,0,0,""
4,2699404,"s_and_b32 s8, s44, 3",0,0,0,0,""
4,2699408,"s_cmp_eq_u32 s8, 0",0,0,0,0,""
4,2699412,"s_cbranch_scc1 37",0,0,0,0,""
4,2699416,"s_lshl_b32 s4, s36, 3",0,0,0,0,""
4,2699420,"s_add_u32 s4, s4, s0",0,0,0,0,""
4,2699424,"s_addc_u32 s5, s1, 0",0,0,0,0,""
4,2699428,"s_add_u32 s4, s4, 0xc4",0,0,0,0,""
4,2699436,"s_addc_u32 s5, s5, 0",0,0,0,0,""
4,2699440,"s_mul_i32 s6, s36, 12",0,0,0,0,""
4,2699444,"s_add_u32 s6, s0, s6",0,0,0,0,""
4,2699448,"s_addc_u32 s7, s1, 0",0,0,0,0,""
4,2699452,"s_load_dwordx2 s[10:11], s[6:7], 0x4",0,0,0,0,""
4,2699460,"s_load_dword s9, s[6:7], 0xc",0,0,0,0,""
4,2699468,"s_load_dwordx2 s[12:13], s[4:5], 0x0",0,0,0,0,""
4,2699476,"v_mov_b32_e32 v4, v1",0,0,0,0,""
4,2699480,"s_add_u32 s6, s6, 12",0,0,0,0,""
4,2699484,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
4,2699488,"v_mul_hi_u32 v1, s11, v2",0,0,0,0,""
4,2699496,"v_add_u32_e32 v1, v2, v1",0,0,0,0,""
4,2699500,"v_lshrrev_b32_e32 v1, s9, v1",0,0,0,0,""
4,2699504,"s_addc_u32 s7, s7, 0",0,0,0,0,""
4,2699508,"v_mul_lo_u32 v3, v1, s10",0,0,0,0,""
4,2699516,"s_add_u32 s4, s4, 8",0,0,0,0,""
4,2699520,"v_sub_u32_e32 v3, v2, v3",0,0,0,0,""
4,2699524,"s_addc_u32 s5, s5, 0",0,0,0,0,""
4,2699528,"s_add_i32 s8, s8, -1",0,0,0,0,""
4,2699532,"v_mov_b32_e32 v2, v1",0,0,0,0,""
4,2699536,"v_mad_u64_u32 v[4:5], s[10:11], v3, s13, v[4:5]",0,0,0,0,""
4,2699544,"v_mad_u64_u32 v[0:1], s[10:11], v3, s12, v[0:1]",0,0,0,0,""
4,2699552,"s_cmp_lg_u32 s8, 0",0,0,0,0,""
4,2699556,"v_mov_b32_e32 v1, v4",0,0,0,0,""
4,2699560,"s_cbranch_scc1 65508",0,0,0,0,""
4,2699564,"v_mov_b32_e32 v3, 0",0,0,0,0,""
4,2699568,"v_mov_b32_e32 v2, v0",0,0,0,0,""
4,2699572,"v_mov_b32_e32 v0, v1",0,0,0,0,""
4,2699576,"v_mov_b32_e32 v1, v3",0,0,0,0,""
4,2699580,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
4,2699584,"v_lshl_add_u64 v[0:1], s[22:23], 0, v[0:1]",0,0,0,0,""
4,2699592,"global_load_ushort v4, v[0:1], off",0,0,0,0,""
4,2699600,"v_lshl_add_u64 v[0:1], s[20:21], 0, v[2:3]",0,0,0,0,""
4,2699608,"v_add_u32_e32 v28, 0x80, v28",0,0,0,0,""
4,2699616,"s_waitcnt vmcnt(0)",0,0,0,0,""
4,2699620,"global_store_short v[0:1], v4, off",0,0,0,0,""
4,2699628,"s_or_b64 exec, exec, s[34:35]",0,0,0,0,""
4,2699632,"v_cmp_gt_i32_e32 vcc, s42, v28",0,0,0,0,""
4,2699636,"s_and_saveexec_b64 s[34:35], vcc",0,0,0,0,""
4,2699640,"s_cbranch_execz 65219",0,0,0,0,""
4,2699644,"v_mov_b64_e32 v[2:3], 0",0,0,0,0,""
4,2699648,"s_andn2_b64 vcc, exec, s[28:29]",0,0,0,0,""
4,2699652,"v_mov_b64_e32 v[0:1], v[2:3]",0,0,0,0,""
4,2699656,"s_cbranch_vccnz 128",0,0,0,0,""
4,2699660,"s_add_i32 s44, s43, 1",0,0,0,0,""
4,2699664,"s_mov_b32 s36, 0",0,0,0,0,""
4,2699668,"s_cmp_lt_u32 s33, 4",0,0,0,0,""
4,2699672,"s_cbranch_scc1 77",0,0,0,0,""
4,2699676,"s_and_b32 s36, s44, 28",0,0,0,0,""
4,2699680,"s_mov_b32 s37, 0",0,0,0,0,""
4,2699684,"v_mov_b32_e32 v0, 0",0,0,0,0,""
4,2699688,"s_mov_b64 s[38:39], s[0:1]",0,0,0,0,""
4,2699692,"s_mov_b64 s[40:41], s[30:31]",0,0,0,0,""
4,2699696,"v_mov_b32_e32 v2, v28",0,0,0,0,""
4,2699700,"v_mov_b32_e32 v1, 0",0,0,0,0,""
4,2699704,"s_load_dwordx8 s[12:19], s[38:39], 0x4",0,0,0,0,""
4,2699712,"s_load_dwordx4 s[24:27], s[38:39], 0x24",0,0,0,0,""
4,2699720,"s_load_dwordx8 s[4:11], s[40:41], 0x0",0,0,0,0,""
4,2699728,"s_add_u32 s38, s38, 48",0,0,0,0,""
4,2699732,"s_addc_u32 s39, s39, 0",0,0,0,0,""
4,2699736,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
4,2699740,"v_mul_hi_u32 v3, s13, v2",0,0,0,0,""
4,2699748,"v_add_u32_e32 v3, v2, v3",0,0,0,0,""
4,2699752,"v_lshrrev_b32_e32 v3, s14, v3",0,0,0,0,""
4,2699756,"v_mul_lo_u32 v4, v3, s12",0,0,0,0,""
4,2699764,"v_mul_hi_u32 v5, s16, v3",0,0,0,0,""
4,2699772,"v_sub_u32_e32 v2, v2, v4",0,0,0,0,""
4,2699776,"v_add_u32_e32 v4, v3, v5",0,0,0,0,""
4,2699780,"v_lshrrev_b32_e32 v4, s17, v4",0,0,0,0,""
4,2699784,"v_mul_lo_u32 v6, v4, s15",0,0,0,0,""
4,2699792,"v_mul_hi_u32 v7, s19, v4",0,0,0,0,""
4,2699800,"v_sub_u32_e32 v3, v3, v6",0,0,0,0,""
4,2699804,"v_add_u32_e32 v6, v4, v7",0,0,0,0,""
4,2699808,"v_mul_lo_u32 v5, v2, s5",0,0,0,0,""
4,2699816,"v_mul_lo_u32 v2, v2, s4",0,0,0,0,""
4,2699824,"v_mul_lo_u32 v7, v3, s7",0,0,0,0,""
4,2699832,"v_mul_lo_u32 v3, v3, s6",0,0,0,0,""
4,2699840,"v_lshrrev_b32_e32 v6, s24, v6",0,0,0,0,""
4,2699844,"v_add3_u32 v0, v2, v0, v3",0,0,0,0,""
4,2699852,"v_mul_lo_u32 v2, v6, s18",0,0,0,0,""
4,2699860,"v_mul_hi_u32 v3, s26, v6",0,0,0,0,""
4,2699868,"v_sub_u32_e32 v2, v4, v2",0,0,0,0,""
4,2699872,"v_add_u32_e32 v3, v6, v3",0,0,0,0,""
4,2699876,"v_add3_u32 v1, v5, v1, v7",0,0,0,0,""
4,2699884,"v_mul_lo_u32 v4, v2, s8",0,0,0,0,""
4,2699892,"v_mul_lo_u32 v5, v2, s9",0,0,0,0,""
4,2699900,"v_lshrrev_b32_e32 v2, s27, v3",0,0,0,0,""
4,2699904,"s_add_i32 s37, s37, 4",0,0,0,0,""
4,2699908,"v_mul_lo_u32 v3, v2, s25",0,0,0,0,""
4,2699916,"s_add_u32 s40, s40, 32",0,0,0,0,""
4,2699920,"v_sub_u32_e32 v3, v6, v3",0,0,0,0,""
4,2699924,"s_addc_u32 s41, s41, 0",0,0,0,0,""
4,2699928,"v_mul_lo_u32 v6, v3, s10",0,0,0,0,""
4,2699936,"v_mul_lo_u32 v3, v3, s11",0,0,0,0,""
4,2699944,"s_cmp_lg_u32 s36, s37",0,0,0,0,""
4,2699948,"v_add3_u32 v1, v5, v1, v3",0,0,0,0,""
4,2699956,"v_add3_u32 v0, v4, v0, v6",0,0,0,0,""
4,2699964,"s_cbranch_scc1 65470",0,0,0,0,""
4,2699968,"s_and_b32 s8, s44, 3",0,0,0,0,""
4,2699972,"s_cmp_eq_u32 s8, 0",0,0,0,0,""
4,2699976,"s_cbranch_scc0 7",0,0,0,0,""
4,2699980,"s_branch 43",0,0,0,0,""
4,2699984,"s_mov_b32 s37, s36",0,0,0,0,""
4,2699988,"v_mov_b64_e32 v[0:1], s[36:37]",0,0,0,0,""
4,2699992,"v_mov_b32_e32 v2, v28",0,0,0,0,""
4,2699996,"s_and_b32 s8, s44, 3",0,0,0,0,""
4,2700000,"s_cmp_eq_u32 s8, 0",0,0,0,0,""
4,2700004,"s_cbranch_scc1 37",0,0,0,0,""
4,2700008,"s_lshl_b32 s4, s36, 3",0,0,0,0,""
4,2700012,"s_add_u32 s4, s4, s0",0,0,0,0,""
4,2700016,"s_addc_u32 s5, s1, 0",0,0,0,0,""
4,2700020,"s_add_u32 s4, s4, 0xc4",0,0,0,0,""
4,2700028,"s_addc_u32 s5, s5, 0",0,0,0,0,""
4,2700032,"s_mul_i32 s6, s36, 12",0,0,0,0,""
4,2700036,"s_add_u32 s6, s0, s6",0,0,0,0,""
4,2700040,"s_addc_u32 s7, s1, 0",0,0,0,0,""
4,2700044,"s_load_dwordx2 s[10:11], s[6:7], 0x4",0,0,0,0,""
4,2700052,"s_load_dword s9, s[6:7], 0xc",0,0,0,0,""
4,2700060,"s_load_dwordx2 s[12:13], s[4:5], 0x0",0,0,0,0,""
4,2700068,"v_mov_b32_e32 v4, v1",0,0,0,0,""
4,2700072,"s_add_u32 s6, s6, 12",0,0,0,0,""
4,2700076,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
4,2700080,"v_mul_hi_u32 v1, s11, v2",0,0,0,0,""
4,2700088,"v_add_u32_e32 v1, v2, v1",0,0,0,0,""
4,2700092,"v_lshrrev_b32_e32 v1, s9, v1",0,0,0,0,""
4,2700096,"s_addc_u32 s7, s7, 0",0,0,0,0,""
4,2700100,"v_mul_lo_u32 v3, v1, s10",0,0,0,0,""
4,2700108,"s_add_u32 s4, s4, 8",0,0,0,0,""
4,2700112,"v_sub_u32_e32 v3, v2, v3",0,0,0,0,""
4,2700116,"s_addc_u32 s5, s5, 0",0,0,0,0,""
4,2700120,"s_add_i32 s8, s8, -1",0,0,0,0,""
4,2700124,"v_mov_b32_e32 v2, v1",0,0,0,0,""
4,2700128,"v_mad_u64_u32 v[4:5], s[10:11], v3, s13, v[4:5]",0,0,0,0,""
