"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
1,106800,"v_mov_b64_e32 v[6:7], s[8:9]",0,0,0,0,""
1,106804,"v_mov_b64_e32 v[4:5], s[6:7]",0,0,0,0,""
1,106808,"flat_load_dwordx2 v[8:9], v[6:7]",0,0,0,0,""
1,106816,"flat_load_dwordx2 v[2:3], v[4:5]",0,0,0,0,""
1,106824,"s_load_dword s12, s[0:1], 0x18",0,0,0,0,""
1,106832,"s_waitcnt vmcnt(0) lgkmcnt(0)",0,0,0,0,""
1,106836,"v_lshl_add_u64 v[22:23], v[8:9], 0, s[12:13]",0,0,0,0,""
1,106844,"s_load_dword s3, s[0:1], 0x4c",32,1128,1000,1052,""
1,106852,"s_load_dword s22, s[0:1], 0x40",32,204,76,0,""
1,106860,"s_mov_b32 s10, s13",32,296,168,0,""
1,106864,"s_mov_b64 s[8:9], -1",32,128,0,0,""
1,106868,"s_waitcnt lgkmcnt(0)",32,16288,16288,0,""
1,106872,"s_and_b32 s3, s3, 0xffff",32,884,756,0,""
1,106880,"s_add_u32 s7, s4, -1",32,128,0,0,""
1,106884,"s_mul_i32 s6, s22, s3",32,128,0,0,""
1,106888,"s_addc_u32 s11, s5, -1",32,128,0,0,""
1,106892,"s_lshl_b32 s12, s6, 2",32,128,0,0,""
1,106896,"s_cmp_lg_u64 s[10:11], 0",32,128,0,0,""
1,106900,"s_cbranch_scc0 736",32,128,0,128,""
1,106904,"v_cvt_f32_u32_e32 v1, s12",0,0,0,0,""
1,106908,"v_cvt_f32_ubyte0_e32 v4, 0",0,0,0,0,""
1,106912,"s_sub_u32 s10, 0, s12",0,0,0,0,""
1,106916,"s_subb_u32 s14, 0, 0",0,0,0,0,""
1,106920,"v_fmamk_f32 v1, v4, 0x4f800000, v1",0,0,0,0,""
1,106928,"v_rcp_f32_e32 v1, v1",0,0,0,0,""
1,106932,"s_nop 0",0,0,0,0,""
1,106936,"v_mul_f32_e32 v1, 0x5f7ffffc, v1",0,0,0,0,""
1,106944,"v_mul_f32_e32 v4, 0x2f800000, v1",0,0,0,0,""
1,106952,"v_trunc_f32_e32 v4, v4",0,0,0,0,""
1,106956,"v_fmamk_f32 v1, v4, 0xcf800000, v1",0,0,0,0,""
1,106964,"v_cvt_u32_f32_e32 v4, v4",0,0,0,0,""
1,106968,"v_cvt_u32_f32_e32 v1, v1",0,0,0,0,""
1,106972,"v_readfirstlane_b32 s15, v4",0,0,0,0,""
1,106976,"v_readfirstlane_b32 s16, v1",0,0,0,0,""
1,106980,"s_mul_i32 s17, s10, s15",0,0,0,0,""
1,106984,"s_mul_hi_u32 s19, s10, s16",0,0,0,0,""
1,106988,"s_mul_i32 s18, s14, s16",0,0,0,0,""
1,106992,"s_add_i32 s17, s19, s17",0,0,0,0,""
1,106996,"s_add_i32 s17, s17, s18",0,0,0,0,""
1,107000,"s_mul_i32 s20, s10, s16",0,0,0,0,""
1,107004,"s_mul_hi_u32 s18, s16, s17",0,0,0,0,""
1,107008,"s_mul_i32 s19, s16, s17",0,0,0,0,""
1,107012,"s_mul_hi_u32 s16, s16, s20",0,0,0,0,""
1,107016,"s_add_u32 s16, s16, s19",0,0,0,0,""
1,107020,"s_addc_u32 s18, 0, s18",0,0,0,0,""
1,107024,"s_mul_hi_u32 s21, s15, s20",0,0,0,0,""
1,107028,"s_mul_i32 s20, s15, s20",0,0,0,0,""
1,107032,"s_add_u32 s16, s16, s20",0,0,0,0,""
1,107036,"s_mul_hi_u32 s19, s15, s17",0,0,0,0,""
1,107040,"s_addc_u32 s16, s18, s21",0,0,0,0,""
1,107044,"s_addc_u32 s18, s19, 0",0,0,0,0,""
1,107048,"s_mul_i32 s17, s15, s17",0,0,0,0,""
1,107052,"s_add_u32 s16, s16, s17",0,0,0,0,""
1,107056,"s_addc_u32 s17, 0, s18",0,0,0,0,""
1,107060,"v_add_co_u32_e32 v1, vcc, s16, v1",0,0,0,0,""
1,107064,"s_cmp_lg_u64 vcc, 0",0,0,0,0,""
1,107068,"s_addc_u32 s15, s15, s17",0,0,0,0,""
1,107072,"v_readfirstlane_b32 s17, v1",0,0,0,0,""
1,107076,"s_mul_i32 s16, s10, s15",0,0,0,0,""
1,107080,"s_mul_hi_u32 s18, s10, s17",0,0,0,0,""
1,107084,"s_add_i32 s16, s18, s16",0,0,0,0,""
1,107088,"s_mul_i32 s14, s14, s17",0,0,0,0,""
1,107092,"s_add_i32 s16, s16, s14",0,0,0,0,""
1,107096,"s_mul_i32 s10, s10, s17",0,0,0,0,""
1,107100,"s_mul_hi_u32 s18, s15, s10",0,0,0,0,""
1,107104,"s_mul_i32 s19, s15, s10",0,0,0,0,""
1,107108,"s_mul_i32 s21, s17, s16",0,0,0,0,""
1,107112,"s_mul_hi_u32 s10, s17, s10",0,0,0,0,""
1,107116,"s_mul_hi_u32 s20, s17, s16",0,0,0,0,""
1,107120,"s_add_u32 s10, s10, s21",0,0,0,0,""
1,107124,"s_addc_u32 s17, 0, s20",0,0,0,0,""
1,107128,"s_add_u32 s10, s10, s19",0,0,0,0,""
1,107132,"s_mul_hi_u32 s14, s15, s16",0,0,0,0,""
1,107136,"s_addc_u32 s10, s17, s18",0,0,0,0,""
1,107140,"s_addc_u32 s14, s14, 0",0,0,0,0,""
1,107144,"s_mul_i32 s16, s15, s16",0,0,0,0,""
1,107148,"s_add_u32 s10, s10, s16",0,0,0,0,""
1,107152,"s_addc_u32 s14, 0, s14",0,0,0,0,""
1,107156,"v_add_co_u32_e32 v1, vcc, s10, v1",0,0,0,0,""
1,107160,"s_cmp_lg_u64 vcc, 0",0,0,0,0,""
1,107164,"s_addc_u32 s16, s15, s14",0,0,0,0,""
1,107168,"s_ashr_i32 s14, s11, 31",0,0,0,0,""
1,107172,"s_add_u32 s10, s7, s14",0,0,0,0,""
1,107176,"s_mov_b32 s15, s14",0,0,0,0,""
1,107180,"s_addc_u32 s11, s11, s14",0,0,0,0,""
1,107184,"s_xor_b64 s[10:11], s[10:11], s[14:15]",0,0,0,0,""
1,107188,"v_readfirstlane_b32 s19, v1",0,0,0,0,""
1,107192,"s_mul_i32 s18, s10, s16",0,0,0,0,""
1,107196,"s_mul_hi_u32 s20, s10, s19",0,0,0,0,""
1,107200,"s_mul_hi_u32 s17, s10, s16",0,0,0,0,""
1,107204,"s_add_u32 s18, s20, s18",0,0,0,0,""
1,107208,"s_addc_u32 s17, 0, s17",0,0,0,0,""
1,107212,"s_mul_hi_u32 s21, s11, s19",0,0,0,0,""
1,107216,"s_mul_i32 s19, s11, s19",0,0,0,0,""
1,107220,"s_add_u32 s18, s18, s19",0,0,0,0,""
1,107224,"s_mul_hi_u32 s20, s11, s16",0,0,0,0,""
1,107228,"s_addc_u32 s17, s17, s21",0,0,0,0,""
1,107232,"s_addc_u32 s18, s20, 0",0,0,0,0,""
1,107236,"s_mul_i32 s16, s11, s16",0,0,0,0,""
1,107240,"s_add_u32 s16, s17, s16",0,0,0,0,""
1,107244,"s_addc_u32 s17, 0, s18",0,0,0,0,""
1,107248,"s_add_u32 s18, s16, 1",0,0,0,0,""
1,107252,"s_addc_u32 s19, s17, 0",0,0,0,0,""
1,107256,"s_add_u32 s20, s16, 2",0,0,0,0,""
1,107260,"s_mul_i32 s23, s12, s17",0,0,0,0,""
1,107264,"s_mul_hi_u32 s24, s12, s16",0,0,0,0,""
1,107268,"s_addc_u32 s21, s17, 0",0,0,0,0,""
1,107272,"s_add_i32 s24, s24, s23",0,0,0,0,""
1,107276,"s_mul_i32 s23, s12, s16",0,0,0,0,""
1,107280,"v_mov_b32_e32 v1, s23",0,0,0,0,""
1,107284,"v_sub_co_u32_e32 v1, vcc, s10, v1",0,0,0,0,""
1,107288,"s_cmp_lg_u64 vcc, 0",0,0,0,0,""
1,107292,"s_subb_u32 s10, s11, s24",0,0,0,0,""
1,107296,"v_subrev_co_u32_e32 v4, vcc, s12, v1",0,0,0,0,""
1,107300,"s_cmp_lg_u64 vcc, 0",0,0,0,0,""
1,107304,"s_subb_u32 s11, s10, 0",0,0,0,0,""
1,107308,"v_readfirstlane_b32 s23, v4",0,0,0,0,""
1,107312,"s_cmp_ge_u32 s23, s12",0,0,0,0,""
1,107316,"s_cselect_b32 s23, -1, 0",0,0,0,0,""
1,107320,"s_cmp_eq_u32 s11, 0",0,0,0,0,""
1,107324,"s_cselect_b32 s11, s23, -1",0,0,0,0,""
1,107328,"s_cmp_lg_u32 s11, 0",0,0,0,0,""
1,107332,"s_cselect_b32 s11, s21, s19",0,0,0,0,""
1,107336,"v_readfirstlane_b32 s19, v1",0,0,0,0,""
1,107340,"s_cselect_b32 s18, s20, s18",0,0,0,0,""
1,107344,"s_cmp_ge_u32 s19, s12",0,0,0,0,""
1,107348,"s_cselect_b32 s19, -1, 0",0,0,0,0,""
1,107352,"s_cmp_eq_u32 s10, 0",0,0,0,0,""
1,107356,"s_cselect_b32 s10, s19, -1",0,0,0,0,""
1,107360,"s_cmp_lg_u32 s10, 0",0,0,0,0,""
1,107364,"s_cselect_b32 s11, s11, s17",0,0,0,0,""
1,107368,"s_cselect_b32 s10, s18, s16",0,0,0,0,""
1,107372,"s_xor_b64 s[10:11], s[10:11], s[14:15]",0,0,0,0,""
1,107376,"s_sub_u32 s10, s10, s14",0,0,0,0,""
1,107380,"s_subb_u32 s11, s11, s14",0,0,0,0,""
1,107384,"s_cbranch_execnz 24",0,0,0,0,""
1,107388,"v_cvt_f32_u32_e32 v1, s12",32,1760,1632,644,""
1,107392,"s_sub_i32 s8, 0, s12",32,3592,3464,400,""
1,107396,"s_mov_b32 s11, 0",32,132,4,0,""
1,107400,"v_rcp_iflag_f32_e32 v1, v1",32,2080,1824,0,""
1,107404,"s_nop 0",32,128,128,0,""
1,107408,"v_mul_f32_e32 v1, 0x4f7ffffe, v1",32,212,84,0,""
1,107416,"v_cvt_u32_f32_e32 v1, v1",32,2452,2324,0,""
1,107420,"s_nop 0",32,128,128,0,""
1,107424,"v_readfirstlane_b32 s9, v1",32,5096,4968,80,""
1,107428,"s_mul_i32 s8, s8, s9",32,7548,7420,512,""
1,107432,"s_mul_hi_u32 s8, s9, s8",32,164,36,0,""
1,107436,"s_add_i32 s9, s9, s8",32,192,64,0,""
1,107440,"s_mul_hi_u32 s8, s7, s9",32,160,32,0,""
1,107444,"s_mul_i32 s10, s8, s12",32,548,420,0,""
1,107448,"s_sub_i32 s7, s7, s10",32,324,196,0,""
1,107452,"s_add_i32 s9, s8, 1",32,252,124,0,""
1,107456,"s_sub_i32 s10, s7, s12",32,444,316,0,""
1,107460,"s_cmp_ge_u32 s7, s12",32,316,188,0,""
1,107464,"s_cselect_b32 s8, s9, s8",32,364,236,0,""
1,107468,"s_cselect_b32 s7, s10, s7",32,156,28,0,""
1,107472,"s_add_i32 s9, s8, 1",32,132,4,0,""
1,107476,"s_cmp_ge_u32 s7, s12",32,212,84,0,""
1,107480,"s_cselect_b32 s10, s9, s8",32,232,104,0,""
1,107484,"v_mov_b32_e32 v1, 0",32,280,152,0,""
1,107488,"v_mov_b32_e32 v4, s2",32,284,156,0,""
1,107492,"v_mad_u64_u32 v[4:5], s[8:9], s3, v4, v[0:1]",32,11080,10952,0,""
1,107500,"s_add_u32 s7, s10, 1",32,552,424,512,""
1,107504,"s_addc_u32 s8, s11, 0",32,152,24,0,""
1,107508,"s_mul_hi_u32 s9, s22, s3",32,236,108,0,""
1,107512,"s_mul_i32 s8, s6, s8",32,172,44,0,""
1,107516,"s_mul_hi_u32 s10, s6, s7",32,200,72,0,""
1,107520,"s_add_i32 s8, s10, s8",32,292,164,0,""
1,107524,"s_mul_i32 s9, s9, s7",32,172,44,0,""
1,107528,"s_add_i32 s9, s8, s9",32,200,72,0,""
1,107532,"s_mul_i32 s8, s6, s7",32,208,80,0,""
1,107536,"s_lshl_b64 s[14:15], s[8:9], 2",32,208,80,0,""
1,107540,"v_cmp_gt_i64_e32 vcc, s[14:15], v[4:5]",32,19396,19268,0,""
1,107544,"s_and_saveexec_b64 s[8:9], vcc",32,208,80,512,""
1,107548,"s_cbranch_execz 573",32,128,0,128,""
1,107552,"s_load_dwordx4 s[8:11], s[0:1], 0x30",32,240,112,524,""
1,107560,"s_load_dwordx2 s[16:17], s[0:1], 0x28",32,128,0,0,""
1,107568,"s_mov_b64 s[0:1], 0xf1bbcdc8",32,184,56,0,""
1,107576,"v_mov_b32_e32 v36, v3",32,240,112,0,""
1,107580,"v_mov_b32_e32 v37, v1",32,216,88,0,""
1,107584,"v_lshl_add_u64 v[6:7], v[2:3], 0, s[0:1]",32,237904,237776,0,""
1,107592,"s_mov_b64 s[0:1], 0x1fd5c5a3",32,272,144,0,""
1,107600,"v_lshl_add_u64 v[8:9], v[36:37], 0, s[0:1]",32,95752,95620,0,""
1,107608,"s_mov_b64 s[0:1], 0xb54cda56",32,248,116,0,""
1,107616,"v_lshl_add_u64 v[10:11], v[2:3], 0, s[0:1]",32,40132,40004,0,""
1,107624,"s_mov_b64 s[0:1], 0xa9066899",32,260,132,0,""
1,107632,"v_lshl_add_u64 v[12:13], v[36:37], 0, s[0:1]",32,46544,46416,0,""
1,107640,"s_mov_b64 s[0:1], 0x78dde6e4",32,184,56,0,""
1,107648,"v_lshl_add_u64 v[14:15], v[2:3], 0, s[0:1]",32,18336,18204,0,""
1,107656,"s_mov_b64 s[0:1], 0x32370b8f",32,368,240,0,""
1,107664,"v_lshl_add_u64 v[16:17], v[36:37], 0, s[0:1]",32,30352,30220,0,""
1,107672,"s_mov_b64 s[0:1], 0x3c6ef372",32,260,132,0,""
1,107680,"v_lshl_add_u64 v[18:19], v[2:3], 0, s[0:1]",32,16648,16520,0,""
1,107688,"s_mov_b64 s[0:1], 0xbb67ae85",32,216,88,0,""
1,107696,"s_waitcnt lgkmcnt(0)",32,128,128,0,""
1,107700,"s_mov_b32 s11, 0xcd9e8d57",32,152,20,0,""
1,107708,"v_lshl_add_u64 v[20:21], v[36:37], 0, s[0:1]",32,30948,30820,0,""
1,107716,"v_mad_u64_u32 v[24:25], s[0:1], v4, s11, 0",32,9768,9636,0,""
1,107724,"v_xor_b32_e32 v1, v2, v25",32,284,156,0,""
1,107728,"v_lshrrev_b32_e32 v7, 2, v23",32,292,164,0,""
1,107732,"v_xor_b32_e32 v1, v1, v7",32,352,224,0,""
1,107736,"s_mov_b32 s24, 0xd2511f53",32,136,8,52,""
1,107744,"v_mad_u64_u32 v[26:27], s[0:1], v1, s24, 0",32,41024,40896,0,""
1,107752,"v_alignbit_b32 v17, v23, v22, 2",32,1676,1548,0,""
1,107760,"v_and_b32_e32 v42, 3, v22",32,156,28,0,""
1,107764,"v_xor_b32_e32 v1, v20, v27",32,292,164,0,""
1,107768,"v_mad_u64_u32 v[22:23], s[0:1], v17, s24, 0",32,18464,18336,0,""
1,107776,"v_xor_b32_e32 v1, v1, v22",32,232,104,4,""
1,107780,"v_xor_b32_e32 v9, v23, v3",32,392,264,0,""
1,107784,"v_mad_u64_u32 v[28:29], s[0:1], v1, s11, 0",32,10652,10524,0,""
1,107792,"v_xor_b32_e32 v9, v9, v5",32,196,68,0,""
1,107796,"v_xor_b32_e32 v1, v18, v29",32,328,200,0,""
1,107800,"v_mad_u64_u32 v[30:31], s[0:1], v9, s11, 0",32,17676,17548,0,""
1,107808,"v_xor_b32_e32 v1, v1, v30",32,244,116,0,""
1,107812,"v_mad_u64_u32 v[32:33], s[0:1], v1, s24, 0",32,4720,4592,0,""
1,107820,"s_mov_b64 s[0:1], 0x9e3779b9",32,148,12,512,""
1,107828,"s_nop 0",32,128,128,0,""
1,107832,"v_lshl_add_u64 v[22:23], v[2:3], 0, s[0:1]",32,10884,10756,0,""
1,107840,"v_xor_b32_e32 v9, v22, v31",32,284,156,0,""
1,107844,"v_xor_b32_e32 v9, v9, v24",32,248,120,0,""
1,107848,"v_xor_b32_e32 v1, v16, v33",32,304,176,0,""
1,107852,"v_mad_u64_u32 v[30:31], s[0:1], v9, s24, 0",32,8060,7932,0,""
1,107860,"v_xor_b32_e32 v1, v1, v30",32,228,92,0,""
1,107864,"v_mad_u64_u32 v[34:35], s[0:1], v1, s11, 0",32,7192,7056,0,""
1,107872,"s_mov_b64 s[0:1], 0x76cf5d0a",32,160,32,504,""
1,107880,"s_nop 0",32,128,128,0,""
1,107884,"v_lshl_add_u64 v[24:25], v[36:37], 0, s[0:1]",32,8544,8412,0,""
1,107892,"v_xor_b32_e32 v9, v24, v31",32,324,196,0,""
1,107896,"v_xor_b32_e32 v9, v9, v26",32,276,148,0,""
1,107900,"v_xor_b32_e32 v1, v14, v35",32,304,176,0,""
1,107904,"v_mad_u64_u32 v[30:31], s[0:1], v9, s11, 0",32,5520,5392,0,""
1,107912,"v_xor_b32_e32 v1, v1, v30",32,308,180,0,""
1,107916,"v_mad_u64_u32 v[38:39], s[0:1], v1, s24, 0",32,6204,6076,0,""
1,107924,"s_mov_b64 s[0:1], 0xdaa66d2b",32,272,144,512,""
1,107932,"s_nop 0",32,128,128,0,""
1,107936,"v_lshl_add_u64 v[26:27], v[2:3], 0, s[0:1]",32,8796,8668,0,""
1,107944,"v_xor_b32_e32 v9, v26, v31",32,236,108,0,""
1,107948,"v_xor_b32_e32 v9, v9, v28",32,220,92,0,""
1,107952,"v_xor_b32_e32 v1, v12, v39",32,280,152,0,""
1,107956,"v_mad_u64_u32 v[30:31], s[0:1], v9, s24, 0",32,3980,3852,0,""
1,107964,"v_xor_b32_e32 v1, v1, v30",32,356,224,0,""
1,107968,"v_mad_u64_u32 v[46:47], s[0:1], v1, s11, 0",32,6116,5980,2624,""
1,107976,"s_mov_b64 s[0:1], 0xed9eba14",32,188,52,504,""
1,107984,"s_nop 0",32,128,128,0,""
1,107988,"v_lshl_add_u64 v[28:29], v[36:37], 0, s[0:1]",32,9716,9584,0,""
1,107996,"v_xor_b32_e32 v9, v28, v31",32,260,128,0,""
1,108000,"v_xor_b32_e32 v9, v9, v32",32,364,228,0,""
1,108004,"v_xor_b32_e32 v1, v10, v47",32,268,140,0,""
1,108008,"v_mad_u64_u32 v[32:33], s[0:1], v9, s11, 0",32,10652,10524,0,""
1,108016,"v_xor_b32_e32 v1, v1, v32",32,236,108,0,""
1,108020,"v_mad_u64_u32 v[48:49], s[0:1], v1, s24, 0",32,7452,7324,0,""
1,108028,"s_mov_b64 s[0:1], 0x1715609d",32,220,88,2600,""
1,108036,"s_nop 0",32,128,128,0,""
1,108040,"v_lshl_add_u64 v[30:31], v[2:3], 0, s[0:1]",32,6728,6600,0,""
1,108048,"v_xor_b32_e32 v9, v30, v33",32,276,148,0,""
1,108052,"v_xor_b32_e32 v9, v9, v34",32,220,92,0,""
1,108056,"v_xor_b32_e32 v1, v8, v49",32,224,96,0,""
1,108060,"v_mad_u64_u32 v[34:35], s[0:1], v9, s24, 0",32,5844,5716,0,""
1,108068,"v_xor_b32_e32 v1, v1, v34",32,260,124,0,""
1,108072,"v_mad_u64_u32 v[50:51], s[0:1], v1, s11, 0",32,3052,2920,0,""
1,108080,"s_mov_b64 s[0:1], 0x646e171e",32,160,28,508,""
1,108088,"s_nop 0",32,128,128,0,""
1,108092,"v_lshl_add_u64 v[32:33], v[36:37], 0, s[0:1]",32,11412,11280,0,""
1,108100,"v_xor_b32_e32 v9, v32, v35",32,180,52,0,""
1,108104,"v_xor_b32_e32 v9, v9, v38",32,312,184,0,""
1,108108,"v_xor_b32_e32 v1, v6, v51",32,432,304,0,""
1,108112,"v_mad_u64_u32 v[38:39], s[0:1], v9, s11, 0",32,16232,16096,0,""
1,108120,"v_xor_b32_e32 v1, v1, v38",32,236,100,0,""
1,108124,"v_mad_u64_u32 v[40:41], s[0:1], v1, s24, 0",32,4280,4152,0,""
1,108132,"s_mov_b64 s[0:1], 0x5384540f",32,208,80,512,""
1,108140,"s_nop 0",32,128,128,0,""
1,108144,"v_lshl_add_u64 v[34:35], v[2:3], 0, s[0:1]",32,6848,6720,0,""
1,108152,"v_xor_b32_e32 v1, v34, v39",32,304,176,0,""
1,108156,"v_xor_b32_e32 v1, v1, v46",32,236,108,0,""
1,108160,"v_mad_u64_u32 v[38:39], s[0:1], v1, s24, 0",32,7676,7544,0,""
1,108168,"s_mov_b64 s[0:1], 0xdb3d7428",32,156,20,508,""
1,108176,"s_nop 0",32,128,128,0,""
1,108180,"v_lshl_add_u64 v[36:37], v[36:37], 0, s[0:1]",32,6416,6288,0,""
1,108188,"v_xor_b32_e32 v9, v36, v39",32,188,60,0,""
1,108192,"v_xor_b32_e32 v9, v9, v48",32,296,168,0,""
1,108196,"v_xor_b32_e32 v1, v41, v38",32,244,112,0,""
1,108200,"v_mad_u64_u32 v[38:39], s[0:1], v9, s11, 0",32,7828,7700,0,""
1,108208,"s_mul_i32 s0, s22, s8",32,148,20,512,""
1,108212,"s_mul_i32 s0, s0, s3",32,184,56,0,""
1,108216,"s_lshl_b32 s25, s0, 2",32,180,52,0,""
1,108220,"s_mul_i32 s0, s22, 3",32,172,44,0,""
1,108224,"s_add_i32 s0, s2, s0",32,140,12,0,""
1,108228,"s_mul_i32 s0, s0, s3",32,140,12,0,""
1,108232,"v_add_u32_e32 v11, s0, v0",32,640,512,0,""
