"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,18900,"v_mov_b64_e32 v[4:5], s[24:25]",100,400,0,0,""
2,18904,"s_cmp_eq_u32 s11, 0",100,400,0,0,""
2,18908,"v_mov_b64_e32 v[6:7], s[26:27]",100,420,20,0,""
2,18912,"global_store_dwordx4 v[8:9], v[4:7], off",100,8876,8476,800,""
2,18920,"s_cbranch_scc0 65520",100,400,0,0,""
2,18924,"s_branch 65509",100,500,0,0,""
2,18928,"s_or_b64 exec, exec, s[14:15]",4,16,0,64,""
2,18932,"s_mov_b64 s[0:1], 0",4,16,0,0,""
2,18936,"s_mov_b64 s[14:15], 0",4,16,0,0,""
2,18940,"s_and_b64 vcc, exec, s[14:15]",4,16,0,0,""
2,18944,"s_cbranch_vccz 46",4,16,0,16,""
2,18948,"s_cmp_eq_u32 s7, 3",0,0,0,0,""
2,18952,"s_mov_b64 s[0:1], -1",0,0,0,0,""
2,18956,"s_cbranch_scc0 43",0,0,0,0,""
2,18960,"v_lshl_add_u64 v[2:3], v[0:1], 3, s[2:3]",0,0,0,0,""
2,18968,"v_cmp_gt_u64_e32 vcc, s[8:9], v[2:3]",0,0,0,0,""
2,18972,"s_and_saveexec_b64 s[14:15], vcc",0,0,0,0,""
2,18976,"s_cbranch_execz 36",0,0,0,0,""
2,18980,"s_cmp_lg_u32 s6, 0",0,0,0,0,""
2,18984,"s_cselect_b64 s[0:1], -1, 0",0,0,0,0,""
2,18988,"s_mov_b32 s11, 0",0,0,0,0,""
2,18992,"v_cndmask_b32_e64 v4, 0, 1, s[0:1]",0,0,0,0,""
2,19000,"s_lshl_b64 s[16:17], s[10:11], 3",0,0,0,0,""
2,19004,"s_mov_b64 s[18:19], 0",0,0,0,0,""
2,19008,"v_cmp_ne_u32_e64 s[0:1], 1, v4",0,0,0,0,""
2,19016,"s_branch 6",0,0,0,0,""
2,19020,"v_lshl_add_u64 v[2:3], v[2:3], 0, s[16:17]",0,0,0,0,""
2,19028,"v_cmp_le_u64_e32 vcc, s[8:9], v[2:3]",0,0,0,0,""
2,19032,"s_or_b64 s[18:19], vcc, s[18:19]",0,0,0,0,""
2,19036,"s_andn2_b64 exec, exec, s[18:19]",0,0,0,0,""
2,19040,"s_cbranch_execz 20",0,0,0,0,""
2,19044,"s_and_b64 vcc, exec, s[0:1]",0,0,0,0,""
2,19048,"s_cbranch_vccnz 65528",0,0,0,0,""
2,19052,"s_mov_b64 s[20:21], 0",0,0,0,0,""
2,19056,"s_mov_b32 s11, s6",0,0,0,0,""
2,19060,"s_add_u32 s22, s4, s20",0,0,0,0,""
2,19064,"s_addc_u32 s23, s5, s21",0,0,0,0,""
2,19068,"s_load_dwordx2 s[22:23], s[22:23], 0x0",0,0,0,0,""
2,19076,"s_add_i32 s11, s11, -1",0,0,0,0,""
2,19080,"v_lshl_add_u64 v[4:5], v[2:3], 0, s[20:21]",0,0,0,0,""
2,19088,"s_add_u32 s20, s20, 8",0,0,0,0,""
2,19092,"s_addc_u32 s21, s21, 0",0,0,0,0,""
2,19096,"s_cmp_eq_u32 s11, 0",0,0,0,0,""
2,19100,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
2,19104,"v_mov_b64_e32 v[6:7], s[22:23]",0,0,0,0,""
2,19108,"global_store_dwordx2 v[4:5], v[6:7], off",0,0,0,0,""
2,19116,"s_cbranch_scc0 65521",0,0,0,0,""
2,19120,"s_branch 65510",0,0,0,0,""
2,19124,"s_or_b64 exec, exec, s[14:15]",0,0,0,0,""
2,19128,"s_mov_b64 s[0:1], 0",0,0,0,0,""
2,19132,"s_mov_b64 s[14:15], 0",4,16,0,64,""
2,19136,"s_and_b64 vcc, exec, s[14:15]",4,16,0,48,""
2,19140,"s_cbranch_vccz 56",4,16,0,16,""
2,19144,"s_cmp_gt_i32 s7, 0",0,0,0,0,""
2,19148,"s_mov_b64 s[14:15], -1",0,0,0,0,""
2,19152,"s_cbranch_scc0 47",0,0,0,0,""
2,19156,"s_cmp_eq_u32 s7, 1",0,0,0,0,""
2,19160,"s_mov_b64 s[0:1], -1",0,0,0,0,""
2,19164,"s_cbranch_scc0 43",0,0,0,0,""
